joint_int_id,address,joint_str_id,name
1191,204 9th Ave,famous-original-rays-pizza-new-york-6,Famous Original Ray's Pizza
1192,118 Greenwich Ave,rossopomodoro-new-york,Rossopomodoro
1193,268 W 23rd St,chelsea-pizza-23-new-york-2,Chelsea Pizza 23
1194,39 9th Ave,gaslight-pizzeria-new-york,Gaslight Pizzeria
1195,100 W 14th St,slice-new-york-2,Slice
1196,214 10th Ave,don-giovanni-ristorante-new-york-2,Don Giovanni Ristorante
1197,353 W 14 St,crepe-sucre-new-york-2,Crepe Sucre
1198,Chelsea Market,bar-suzette-new-york-3,Bar Suzette
1199,262 W 15th St,golden-crepes-new-york,Golden Crepes
1200,"Chelsea Piers, Pier 62",ruthys-bakery-and-cafe-new-york,Ruthy's Bakery and Cafe
1201,177 9th Ave,la-bergamote-nyc-new-york,La Bergamote NYC
1202,26 Greenwich Ave,le-baratin-new-york,Le Baratin
1203,183 9th Ave,le-grainne-cafe-new-york,Le Grainne Cafe
1204,201 W 11th St,vin-sur-vingt-new-york,Vin Sur Vingt
1205,253 W 11th St,tartine-new-york,Tartine
1206,284 W 12th St,cafe-cluny-new-york-3,Cafe Cluny
1207,160 7th Ave,le-singe-vert-new-york,Le Singe Vert
1208,105 W 13th St,cafe-loup-new-york,Cafe Loup
1209,502 Ave of the Americas,bar-six-new-york,Bar Six
1210,239 W 4th St,fedora-new-york-2,Fedora
1211,78 W 11th St,french-roast-new-york-5,French Roast
1212,605 Hudson St,la-ripaille-new-york,La Ripaille
1213,181 W 10th St,bobo-new-york,BOBO
1214,1 Little W 12th St,bagatelle-new-york-2,Bagatelle
1215,73 W 11th St,genes-restaurant-new-york,Gene's Restaurant
1216,240 9th Ave,txikito-new-york,Txikito
1217,226 W 23rd St,el-quijote-new-york-3,El Quijote
1218,239 W 14th St,la-nacional-tapas-bar-new-york-2,La Nacional Tapas Bar
1219,124 7th Ave,le-pain-quotidien-chelsea-new-york,Le Pain Quotidien - Chelsea
1220,550 Hudson St,le-pain-quotidien-new-york-138,Le Pain Quotidien
1221,52 9th Ave,le-pain-quotidien-new-york-135,Le Pain Quotidien
1222,108 Greenwich Ave,tea-and-sympathy-new-york,Tea & Sympathy
1223,75 9th Avenue,berlin-currywurst-new-york-3,Berlin Currywurst
1224,56 Greenwich Ave,fiddlesticks-pub-new-york,Fiddlesticks Pub
1225,133 7th Ave S,galway-hooker-bar-new-york,Galway Hooker Bar
1226,641 Hudson,günter-seeger-ny-new-york,Günter Seeger NY
1227,155 7th Ave,fika-new-york-29,FIKA
1228,136 9th Ave,salinas-new-york,Salinas
1229,259 W 19th St,socarrat-paella-bar-new-york-8,Socarrat Paella Bar
1230,64 W 10th St,alta-new-york,Alta
1231,62 Charles St,sevilla-restaurant-new-york,Sevilla Restaurant
1232,205 10th Ave,tia-pol-new-york,Tia Pol
1233,81 Greenwich Ave,barraca-new-york,Barraca
1234,245 W 16th St,cafe-riazor-new-york,Cafe Riazor
1235,113 W 13th St,spain-restaurant-new-york,Spain Restaurant
1236,361 W 17th St,papa-kebab-mediterrenean-bistro-new-york,Papa Kebab Mediterrenean Bistro
1237,310 W. 14th St,istanbul-grill-new-york,Istanbul Grill
1238,581 Hudson St,mémé-mediterranean-new-york-4,Mémé Mediterranean
1239,611 Hudson St,bar-bolonat-new-york-2,Bar Bolonat
1240,104 8th Ave,wrapido-new-york-2,Wrapido
1241,258 W 15th St,pierre-loti-chelsea-new-york,Pierre Loti Chelsea
1242,154 8th Ave,ny-gyro-xpress-new-york-3,NY Gyro Xpress
1243,18 9th Ave,zerzura-new-york,Zerzura
1244,Gansevoort Market,grape-leaf-new-york-2,Grape Leaf
1245,180 Seventh Ave,pita-city-falafel-new-york,Pita City Falafel
1246,50 Greenwich St,falafel-new-york-2,Falafel
1247,246 W 18th St,westville-chelsea-new-york-2,Westville Chelsea
1248,169 8th Ave,coopers-craft-and-kitchen-new-york-2,Cooper's Craft & Kitchen
1249,103 Greenwich Ave,monument-lane-new-york,Monument Lane
1250,235 W 12th St,wallflower-new-york,Wallflower
1251,156 10th Ave,cookshop-new-york,Cookshop
1252,31 8th Ave,tavern-on-jane-new-york,Tavern on Jane
1253,637 Hudson St,high-street-on-hudson-new-york,High Street On Hudson
1254,300 W 22nd St,foragers-table-new-york-3,Foragers Table
1255,615 1/2 Hudson St,bespoke-kitchen-new-york,Bespoke Kitchen
1256,306 W 13th St,coarse-nyc-new-york,Coarse NYC
1257,531 Hudson St,swine-new-york,Swine
1258,183 W 10th St,bar-sardine-new-york,Bar Sardine
1259,89 Greenwich Ave,good-restaurant-new-york,Good Restaurant
1260,232 W 14th St,ck14-the-crooked-knife-new-york-2,CK14  The Crooked Knife
1261,75 9th Ave,the-green-table-new-york-2,The Green Table
1262,156 7th Ave,elmo-new-york,Elmo
1263,242 W 16th St,the-grey-dog-new-york-5,The Grey Dog
1264,128 7th Ave,the-commons-chelsea-new-york,The Commons Chelsea
1265,19 Greenwich Ave,quality-eats-new-york,Quality Eats
1266,153 8th Ave,bareburger-new-york-7,Bareburger
1267,Chelsea Market,creamline-new-york-3,Creamline
1268,64 Greenwich Ave,the-meatball-shop-new-york-2,The Meatball Shop
1269,353 W 14th St,burger-inc-nyc-new-york,Burger Inc Nyc
1270,39 Greenwich Ave,wogies-bar-and-grill-new-york-3,Wogies Bar & Grill
1271,201 8th Ave,the-dish-new-york,The Dish
1272,180 7th Ave,creamline-new-york-4,Creamline
1273,408 W 15th St,the-monarch-room-new-york,The Monarch Room
1274,602 Hudson St,candlelight-cafe-new-york-2,Candlelight Cafe
1275,285 W 12th St,the-beatrice-inn-new-york,The Beatrice Inn
1276,29 7th Ave S,mirchi-new-york,Mirchi
1277,271 W 23rd St,boston-market-new-york-2,Boston Market
1278,225 W 12th St,the-village-den-restaurant-new-york,The Village Den Restaurant
1279,202 W 17th St,spirals-mac-and-cheeses-new-york-2,Spiral's Mac & Cheeses
1280,316 8th Ave,the-chelsea-bell-new-york,The Chelsea Bell
1281,570 Hudson St,hudson-corner-cafe-new-york,Hudson Corner Cafe
1282,75 Greenwich Ave,mighty-quinns-barbeque-new-york-5,Mighty Quinn's Barbeque
1283,6 Little W 12th St,fort-gansevoort-bbq-new-york,Fort Gansevoort BBQ
1284,261 8th Ave,dallas-bbq-new-york-2,Dallas BBQ
1285,432 6th Ave,umami-burger-greenwich-village-new-york-2,Umami Burger - Greenwich Village
1286,248 W 14th St,black-tap-craft-burgers-and-beer-new-york-2,Black Tap Craft Burgers & Beer
1287,28 8th Ave,la-bonbonniere-new-york,La Bonbonniere
1288,263 W 19th St,buns-bar-new-york,Buns Bar
1289,103 West 14th St,bareburger-new-york-26,Bareburger
1290,22 9th Ave,bills-bar-and-burger-new-york,Bill's Bar & Burger
1291,314 W 11th St,the-spotted-pig-new-york,The Spotted Pig
1292,331 W 4th St,corner-bistro-new-york,Corner Bistro
1293,470 W 23rd St,new-york-burger-new-york-8,New York Burger
1294,264 W 23rd St,luckys-famous-burgers-new-york-2,Lucky's Famous Burgers
1295,47 8th Ave,barrio-47-new-york,Barrio 47
1296,567 Hudson St,white-horse-tavern-new-york,White Horse Tavern
1297,335 8th Ave,mcdonalds-new-york-136,McDonald's
1298,1113 W 20,dominics-hot-dogs-manhattan,Dominics Hot Dogs
1299,41 Greenwich Ave,jonez-new-york,Jonez
1300,204 W 14th St,dirty-bird-to-go-new-york,Dirty Bird To Go
1301,252 8th Ave,popeyes-new-york-24,Popeyes
1302,263 W 19th St,wisefish-poké-new-york,Wisefish Poké
1303,104 W 13th St,salam-restaurant-new-york,Salam Restaurant
1304,222 Waverly Pl,taim-new-york-3,Taim
1305,75 9th Ave,dizengoff-nyc-new-york,Dizengoff NYC
1306,199 8th Ave,spice-grill-new-york-5,Spice Grill
1307,170 9th Ave,dil-e-punjab-deli-new-york,Dil-e Punjab Deli
1308,60 Greenwich Ave,tapestry-new-york,Tapestry
1309,184 7th Ave,kharian-deli-new-york,Kharian Deli
1310,409 W 15th St,los-mariscos-new-york,Los Mariscos
1311,75 9th Ave,los-tacos-no-1-new-york,Los Tacos No.1
1312,182 8th Ave,rocking-horse-cafe-new-york,Rocking Horse Cafe
1313,198 8th Ave,temerario-new-york-2,Temerario
1314,189 9th Ave,fonda-new-york-3,Fonda
1315,Dream Downtown,bodega-negra-new-york,Bodega Negra
1316,675 Hudson St,dos-caminos-new-york-3,Dos Caminos
1317,113 Greenwich Ave,bennys-burritos-new-york,Benny's Burritos
1318,57 Jane St,mole-new-york-3,Mole
1319,131 7th Ave S,ottos-tacos-new-york-2,Otto's Tacos
1320,140 7th Ave S,agave-new-york,Agave
1321,470 Sixth Ave,horchata-new-york-2,Horchata
1322,48 Greenwich Ave,oaxaca-taqueria-new-york,Oaxaca Taqueria
1323,189 W 10th St,diablo-royale-new-york,Diablo Royale
1324,149 8th Ave,chipotle-mexican-grill-new-york-60,Chipotle Mexican Grill
1325,358 W 23rd St,tequila-chitos-mexican-grill-new-york,Tequila Chito's Mexican Grill
1326,139 W 10th St,la-barbona-new-york,La Barbona
1327,245 W 14th St,tequilas-mexican-grill-new-york,Tequilas Mexican Grill
1328,353 W 14th St,delicatessen-taco-new-york,Delicatessen Taco
1329,75 9th Ave,tuck-shop-new-york-9,Tuck Shop
1330,70 W 3rd St,negril-village-new-york,Negril Village
1331,132 W Houston St,miss-lilys-new-york,Miss Lily's
1332,47 W 14th St,golden-krust-caribbean-bakery-and-grill-new-york-2,Golden Krust Caribbean Bakery & Grill
1333,222 Thompson St,cuba-new-york,Cuba
1334,94 Christopher St,havana-alma-de-cuba-new-york,Havana Alma De Cuba
1335,543 LaGuardia Pl,favela-cubana-new-york,Favela Cubana
1336,43 Carmine St,berimbau-do-brasil-new-york,Berimbau Do Brasil
1337,72 Bedford St,casa-restaurant-new-york,Casa Restaurant
1338,87 7th Ave S,sushi-samba-new-york-3,Sushi Samba
1339,64 Downing St,gardenia-new-york,Gardenia
1340,58 MacDougal St,cómodo-new-york,Cómodo
1341,92 7th Ave S,panca-new-york,Panca
1342,190 Bleecker St,the-rice-noodle-new-york,The Rice Noodle
1343,163 Bleecker St,uncle-teds-modern-chinese-cuisine-new-york,Uncle Ted's Modern Chinese Cuisine
1344,401 6th Ave,hao-noodle-and-tea-by-madam-zhus-kitchen-new-york,Hao Noodle and Tea By Madam Zhu's Kitchen
1345,90 W Houston St,lumos-bar-new-york,Lumos Bar
1346,321 W 6th Ave,fay-da-bakery-new-york-10,Fay Da Bakery
1347,38-40 Carmine St,carma-asian-tapas-new-york,Carma Asian Tapas
1348,227 Sullivan St,dumpling-kingdom-new-york,Dumpling Kingdom
1349,70 7th Ave S,ramen-thukpa-new-york,Ramen Thukpa
1350,82 W 3rd St,legend-west-village-new-york,Legend West Village
1351,15 7th Ave S,grand-sichuan-new-york,Grand Sichuan
1352,222 Varick St,king-wok-new-york,King Wok
1353,35 W 4th St,traditional-chinese-food-cart-new-york-2,Traditional Chinese Food Cart
1354,177 Prince St,pinch-chinese-new-york-2,Pinch Chinese
1355,7 Cornelia St,mew-men-new-york-2,MEW MEN
1356,138 W Houston St,domodomo-new-york,DOMODOMO
1357,579 6th Ave,oramen-new-york-2,Oramen
1358,61 Grove St,hakata-tonton-new-york-3,Hakata Tonton
1359,216 Thompson St,okinii-new-york,Okinii
1360,87 MacDougal St,fukurou-new-york,Fukurou
1361,23 Commerce St,sushi-nakazawa-new-york,Sushi Nakazawa
1362,120 Macdougal St,mighty-bowl-new-york-2,MIGHTY Bowl
1363,181 W 4th St,ramen-ya-new-york-5,Ramen-Ya
1364,118 W 3rd St,miyabi-sushi-and-asian-cusine-new-york,Miyabi Sushi & Asian Cusine
1365,15 W 8th St,cho-cho-san-new-york,Cho Cho San
1366,61 W 8th St,neta-new-york,Neta
1367,68 W 3rd St,kopi-ramen-new-york,Kopi Ramen
1368,88 W 3rd St,sushi-zo-new-york,Sushi Zo
1369,126 Macdougal St,sushi-sushi-new-york-4,Sushi Sushi
1370,11 Barrow St,rockmeisha-new-york,Rockmeisha
1371,231 Thompson St,go-go-curry-new-york-15,Go!Go!Curry
1372,133 W 3rd St,ramen-ya-new-york-6,Ramen-Ya
1373,25 W 8th St,rasa-new-york,Rasa
1374,119 Sullivan St,blue-ribbon-sushi-new-york,Blue Ribbon Sushi
1375,172 Thompson St,tomoe-sushi-new-york,Tomoe Sushi
1376,179 Prince St,nagomi-new-york,Nagomi
1377,226 W Houston St,arbor-bistro-new-york,Arbor Bistro
1378,546 Laguardia Pl,marumi-new-york,Marumi
1379,282 Bleecker St,kumo-sushi-new-york-2,Kumo Sushi
1380,231 Sullivan St,soho-sushi-new-york,Soho Sushi
1381,68 W 3rd St,kopi-kopi-new-york-2,Kopi Kopi
1382,7 Cornelia St,chomp-chomp-new-york,Chomp Chomp
1383,220 Varick St,vien-new-york,Vien
1384,149 W 4th St,galanga-new-york,Galanga
1385,3 Greenwich Ave,tue-thai-restaurant-new-york,Tue Thai Restaurant
1386,48 Carmine St,potjanee-thai-restaurant-new-york,Potjanee Thai Restaurant
1387,235 Sullivan St,khao-thai-kitchen-new-york-2,Khao Thai Kitchen
1388,3 Greenwich Ave,kao-new-york,Kao
1389,210 Thompson St,bang-thai-new-york,Bang Thai
1390,107 MacDougal St,village-ma-new-york,Village MA
1391,114 Macdougal St,saigon-shack-new-york,Saigon Shack
1392,144 W 4th St,go-zen-new-york,Go Zen
1393,123 W 3rd St,kulu-desserts-new-york,Kulu Desserts
1394,102 Macdougal St,new-york-kimchi-new-york-3,New York Kimchi
1395,55 Carmine St,do-hwa-new-york,DO Hwa
1396,127 Greene St,kelley-and-ping-new-york-4,Kelley and Ping
1397,65 W 8 St,vivi-bubble-tea-new-york-25,Vivi Bubble Tea
1398,114 Christopher St,jonty-jacobs-new-york,Jonty Jacobs
1399,124 Macdougal St,meskerem-ethiopian-cuisine-new-york,Meskerem Ethiopian Cuisine
1400,510 Laguardia Pl,le-souk-restaurant-new-york-2,Le Souk Restaurant
1401,129 MacDougal St,la-lanterna-di-vittorio-new-york,La Lanterna di Vittorio
1402,228 W 10th St,l-artusi-new-york,L'Artusi
1403,3 Greenwich Ave,olio-e-piú-new-york-3,Olio e Piú
1404,48 W 8th St,il-bambino-new-york,Il Bambino
1405,110 Waverly Pl,babbo-new-york,Babbo
1406,146 W Houston St,song-e-napule-new-york,Song E Napule
1407,28 Cornelia St,palma-new-york,Palma
1408,35 W 13th St,da-andrea-new-york,Da Andrea
1409,29 7th Ave S,rafele-ristorante-new-york,Rafele Ristorante
1410,21 Bedford St,cotenna-new-york,Cotenna
1411,170 Thompson St,lupa-new-york,Lupa
1412,271 Bleecker St,kesté-new-york-3,Kesté
1413,42 Grove St,buvette-new-york,Buvette
1414,62 W 9th St,casa-apicii-new-york,Casa Apicii
1415,176 Prince St,il-corallo-trattoria-new-york,Il Corallo Trattoria
1416,157 Bleecker St,carroll-place-new-york,Carroll Place
1417,147 W 4th St Frnt,volare-restaurant-new-york,Volare Restaurant
1418,18 King St,king-new-york-3,King
1419,105 Christopher St,i-sodi-new-york,I Sodi
1420,7 Carmine St,joes-pizza-new-york-4,Joe's Pizza
1421,69 7th Ave S,bleecker-street-pizza-new-york,Bleecker Street Pizza
1422,278 Bleecker St,johns-of-bleecker-street-new-york-2,John's Of Bleecker Street
1423,165 Bleecker St,fiores-pizza-new-york,Fiore's Pizza
1424,106 W Houston St,arturos-new-york,Arturo's
1425,65 Carmine St,spunto-new-york-3,Spunto
1426,28 Carmine St,numero-28-pizzeria-new-york-2,Numero 28 Pizzeria
1427,190 Bleecker St,percys-pizza-new-york,Percy's Pizza
1428,93 Macdougal St,deninos-greenwich-village-new-york,Denino's Greenwich Village
1429,111 MacDougal St,artichoke-basilles-pizza-new-york-3,Artichoke Basille's Pizza
1430,50 Macdougal St,emmetts-new-york-2,Emmett's
1431,226 Varick St,phils-pizza-new-york,Phil's Pizza
1432,388 Ave of the Americas,99-cents-fresh-pizza-new-york-3,99 Cents Fresh Pizza
1433,90 Bedford St,moustache-pitza-new-york-4,Moustache Pitza
1434,One Fifth Ave at 8th St,otto-enoteca-pizzeria-new-york,Otto Enoteca Pizzeria
1435,112 Macdougal St,creperie-nyc-new-york-2,Creperie NYC
1436,241 Sullivan St,shade-new-york,Shade
1437,50 W 4th St,harajuku-sushi-and-crepe-new-york,Harajuku Sushi and Crepe
1438,22 W 8th St,amélie-new-york,Amélie
1439,14 Christopher St,dominique-bistro-new-york,Dominique Bistro
1440,24 5th Ave,claudette-new-york,Claudette
1441,170 Waverly Pl,joseph-leonard-new-york,Joseph Leonard
1442,185 Sullivan St,mimi-new-york-3,MIMI
1443,113 Macdougal St,minetta-tavern-new-york,Minetta Tavern
1444,110 Thompson St,cocotte-new-york,Cocotte
1445,18 Cornelia St,le-gigot-new-york,Le Gigot
1446,78 Carmine St,gloo-new-york,GLOO
1447,180 Prince St,raouls-restaurant-new-york,Raoul's Restaurant
1448,99 7th Ave S,boucherie-new-york-2,Boucherie
1449,27 1/2 Morton St,doma-na-rohu-new-york-2,Doma Na Rohu
1450,506 Laguardia Pl,freud-new-york,Freud
1451,128 Macdougal St,pommes-frites-new-york-2,Pommes Frites
1452,10 5th Ave,le-pain-quotidien-new-york-131,Le Pain Quotidien
1453,142 Bleecker St,gmt-tavern-new-york,GMT Tavern
1454,39 Grove St,lederhosen-new-york,Lederhosen
1455,228 W 4th St,wilfie-and-nell-new-york,Wilfie & Nell
1456,63 Carmine St,mr-dennehys-new-york,Mr. Dennehy's
1457,100 W Houston St,jane-new-york-2,Jane
1458,174 Bleecker St,old-tbilisi-garden-new-york,Old Tbilisi Garden
1459,302 Bleecker St,nisi-new-york,NISI
1460,63 Bedford St,snack-taverna-new-york,Snack Taverna
1461,44 W 4th St,fefo-food-new-york,Fefo Food
1462,149 Waverly Pl,gusplace-new-york,Gus'place
1463,172 Bleecker St,cafe-espanol-new-york,Cafe Espanol
1464,359 6th Ave,tertulia-new-york,Tertulia
1465,168 W 4th St,tio-pepe-new-york,Tio Pepe
1466,104 MacDougal St,turkiss-new-york,Turkiss
1467,90 Bedford St,the-little-owl-new-york,The Little Owl
1468,119 MacDougal St,mamouns-falafel-new-york-2,Mamoun's Falafel
1469,50 Carmine St,jacks-wife-freda-new-york-2,Jack's Wife Freda
1470,11 W 8th St,evas-kitchen-new-york,Eva's Kitchen
1471,71 7th Ave S,hummus-place-new-york-5,Hummus Place
1472,118 Macdougal St,luxor-lounge-new-york,Luxor Lounge
1473,338 Ave Of The Americas,antons-dumplings-new-york,Anton's Dumplings
1474,391 6th Ave,onegin-new-york-4,Onegin
1475,555 6th Ave,teremok-new-york-6,Teremok
1476,41 7th Ave S,doma-new-york-3,Doma
1477,54 Carmine St,market-table-new-york,Market Table
1478,103 Waverly Pl,north-square-new-york,North Square
1479,75 Washington Pl,blue-hill-new-york,Blue Hill
1480,21 W 8th St,loring-place-new-york-2,Loring Place
1481,38 Macdougal St,hundred-acres-new-york,Hundred Acres
1482,13 Barrow St,annisa-new-york,Annisa
1483,85 Washington Pl,formerly-crows-new-york,Formerly Crow's
1484,33 Carmine St,ellarys-greens-new-york,Ellary's Greens
1485,141 W 10th St,bell-book-and-candle-new-york,Bell Book & Candle
1486,281 Bleecker St,blind-tiger-ale-house-new-york,Blind Tiger Ale House
1487,210 W 10th St,westville-west-new-york,Westville - West
1488,62 Carmine St,sweet-revenge-new-york,Sweet Revenge
1489,56 MacDougal St,12-chairs-new-york,12 Chairs
1490,535 Laguardia Pl,bareburger-new-york-3,Bareburger
1491,131 Sullivan St,the-dutch-new-york,The Dutch
1492,89 MacDougal St,jg-melon-new-york-3,JG Melon
1493,142 Sullivan St,rabbits-new-york-7,Rabbits
1494,76 W 3rd St,the-half-pint-new-york,The Half Pint
1495,33 W 8th St,burger-joint-new-york-3,burger joint
1496,385 6th Ave,waverly-restaurant-new-york-4,Waverly Restaurant
1497,49 Carmine St,the-grey-dog-new-york-6,The Grey Dog
1498,179 W 4th St,down-the-hatch-new-york,Down the Hatch
1499,10 Downing St,cafe-clover-new-york,Cafe Clover
1500,120 MacDougal,baobq-new-york-2,BaoBQ
1501,155 Bleecker St,pig-bleecker-new-york,Pig Bleecker
1502,175 W 4th St,atomic-wings-new-york,Atomic Wings
1503,99 Macdougal St,burgers-by-honest-chops-new-york-4,Burgers By Honest Chops
1504,86 Bedford St,chumleys-new-york,Chumley's
1505,25 W Houston St,burger-and-barrel-new-york-2,Burger & Barrel
1506,185 Bleecker St,by-chloe-new-york-11,by CHLOE
1507,110 Thompson Street,trademark-burger-new-york,Trademark Burger
1508,35 Carmine St,p-s-burgers-new-york-3,P.S. Burgers
1509,490 Laguardia Pl,silver-spurs-new-york,Silver Spurs
1510,296 Bleecker St,five-guys-burgers-and-fries-new-york-3,Five Guys Burgers and Fries
1511,56 W 14th St,five-guys-burgers-and-fries-new-york-16,Five Guys Burgers & Fries
1512,80 W 3rd St,amity-hall-new-york,Amity Hall
1513,496 Laguardia Pl,mocha-burger-new-york-5,Mocha Burger
1514,31 W 8th St,stickys-finger-joint-new-york,Sticky's Finger Joint
1515,16A W 8th St,dominos-pizza-new-york-6,Domino's Pizza
1516,333 Ave Of The Americas,papaya-dog-new-york-3,Papaya Dog
1517,35 W 8th St,whiskey-social-new-york-4,Whiskey Social
1518,47 W 14th St,popeyes-new-york-20,Popeyes
1519,NE Corner 6th Ave W 4th St,sammys-halal-food-new-york,Sammy's Halal Food
1520,95 Macdougal St,mirch-masala-new-york,Mirch Masala
1521,99 MacDougal St,the-kati-roll-company-new-york,The Kati Roll Company
1522,194 Bleecker St,masala-times-new-york-3,Masala Times
1523,172 Varick St,halal-cart-manhattan-8,Halal Cart
1524,210 Thompson St,ahimsa-new-york,Ahimsa
1525,227 Sullivan St,sacred-chow-new-york,Sacred Chow
1526,193 Bleecker St,manousheh-new-york-2,Manousheh
1527,117 Macdougal St,olive-tree-cafe-new-york,Olive Tree Cafe
1528,128 MacDougal St,luxor-cafe-new-york,Luxor Cafe
1529,63 W 14th St,chickpea-new-york-14,Chickpea
1530,73 7th Ave S,taco-mahal-new-york,Taco Mahal
1531,283 Bleecker St,ghandi-cafe-new-york,Ghandi Cafe
1532,154 Bleecker St,surya-new-york-3,Surya
1533,112 Macdougal St,thelewala-new-york,Thelewala
1534,50 Washington Sq S,ny-dosas-new-york,NY Dosas
1535,40 W 8th St,curry-kitchen-indian-new-york,Curry Kitchen
1536,118 Christopher St,karahi-indian-cuisine-new-york-2,Karahi Indian Cuisine
1537,95 7th Ave S,taqueria-meza-new-york,Taqueria Meza
1538,29 7th Ave S,la-loteria-new-york,La Loteria
1539,113 7th Ave S,ofrenda-new-york,Ofrenda
1540,205 Thompson St,toloache-new-york-4,Toloache
1541,255 Bleecker St,tacombi-bleecker-street-new-york,Tacombi - Bleecker Street
1542,257 6th Ave,el-toro-blanco-new-york,El Toro Blanco
1543,230 W 4th St,empellón-taqueria-new-york,Empellón Taqueria
1544,166 W 4th St,the-taco-shop-new-york,The Taco Shop
1545,475 W Broadway,dos-caminos-new-york-4,Dos Caminos
1546,494 Laguardia Pl,molcajete-taqueria-new-york-2,Molcajete Taqueria
1547,Bleecker & Thompson,taqueria-garibaldi-new-york,Taqueria Garibaldi
1548,61 7th Ave S,caliente-cab-co-new-york,Caliente Cab Co
1549,169 Sullivan St,banter-new-york,Banter
1550,105 Reade St,sazon-new-york,Sazon
1551,75 Broad St,island-spice-grill-new-york,Island Spice Grill
1552,96 Chambers St,sophies-cuban-cuisine-new-york-5,Sophie's Cuban Cuisine
1553,no_address,los-viajeros-food-truck-new-york-5,Los Viajeros Food Truck
1554,460 Greenwich St,estancia-460-new-york,Estancia 460
1555,352 Broadway,mr-skewer-and-co-new-york-2,Mr Skewer & Co
1556,204 Spring St,the-frogs-crown-new-york,The Frog's Crown
1557,284 Hudson Street,tauro-restaurant-new-york,Tauro Restaurant
1558,135 Watts St,china-blue-new-york,China Blue
1559,150 Centre St,dragon-noodle-and-grill-new-york-2,Dragon Noodle and Grill
1560,121 Hudson St,mr-chow-new-york-2,Mr Chow
1561,311 Church St,macao-trading-new-york,Macao Trading
1562,111 Lafayette St,excellent-dumpling-house-new-york,Excellent Dumpling House
1563,153 Centre St,rice-noodle-cart-new-york-2,Rice Noodle Cart
1564,118 Chambers St,new-china-red-new-york,New China Red
1565,266 Canal St,august-gatherings-new-york-2,August Gatherings
1566,153D Centre St,new-asian-cuisine-new-york,New Asian Cuisine
1567,178 Church St,taste-chinese-restaurant-new-york,Taste Chinese Restaurant
1568,63 Reade St,new-fresco-tortillas-new-york,New Fresco Tortillas
1569,150 Centre St,red-square-café-manhattan-2,Red Square Café
1570,118 Chambers St,china-red-restaurant-new-york,China Red Restaurant
1571,111 Lafayette St,pang-huang-restaurant-corp-new-york,Pang Huang Restaurant Corp
1572,111 Lafayette St,wing-huang-resturaunt-new-york,Wing Huang Resturaunt
1573,42 Mott St,ah-wong-bakery-new-york,Ah Wong Bakery
1574,73 Thompson St,hirohisa-new-york,Hirohisa
1575,277 Church St,shigure-new-york,Shigure
1576,494 Broome St,sunrise-mart-new-york-2,Sunrise Mart
1577,77 Hudson St,zutto-japanese-american-pub-new-york-2,Zutto Japanese American Pub
1578,105 Hudson St,nobu-new-york,Nobu
1579,428 Greenwich St,sushi-azabu-new-york,Sushi Azabu
1580,3 Lispenard St,tataki-japanese-restaurant-new-york,Tataki Japanese Restaurant
1581,90 Chambers St,kaede-japanese-restaurant-new-york-2,Kaede Japanese Restaurant
1582,30 Hudson St,brushstroke-new-york,Brushstroke
1583,113 Thompson St,omen-azen-new-york,Omen Azen
1584,25 Hudson St,ninja-new-york-new-york,Ninja New York
1585,28 Grand St,restaurant-ato-new-york-3,Restaurant Ato
1586,183 Duane St,tokyo-bay-japanese-restaurant-new-york-3,Tokyo Bay Japanese Restaurant
1587,150 Centre St,mika-japanese-cuisine-and-bar-new-york,Mika Japanese Cuisine & Bar
1588,210 Ave of the Americas,souen-restaurant-new-york-2,Souen Restaurant
1589,130 West Broadway,sushi-of-gari-tribeca-new-york-2,Sushi of Gari Tribeca
1590,63 Reade St,hamachi-sushi-new-york-2,Hamachi Sushi
1591,63 Reade St,agi-japanese-restaurant-new-york,Agi Japanese Restaurant
1592,86A W Broadway,jr-sushi-new-york,JR Sushi
1593,321 Broadway,natsu-japanese-restaurant-manhattan,Natsu Japanese Restaurant
1594,145 Duane St,takahachi-tribeca-restaurant-new-york,Takahachi Tribeca Restaurant
1595,246 Spring St,koi-soho-new-york,Koi SoHo
1596,69 Leonard St,ichimura-new-york,Ichimura
1597,187 Church St,akimoto-sushi-new-york,Akimoto Sushi
1598,321 Broadway,asaka-sushi-new-york,Asaka Sushi
1599,Hester & Essex St Fairs,hello-halo-new-york,Hello Halo
1600,88 Pine St,puran-dhaka-new-york-4,Puran Dhaka
1601,157 Duane St,khe-yo-new-york,Khe-Yo
1602,101 Lafayette St,sau-voi-new-york,Sau Voi
1603,148 Centre St,nha-trang-centre-new-york,Nha Trang Centre
1604,28 Watts St,mooncake-foods-new-york,Mooncake Foods
1605,2 Harrison St,jungsik-new-york,Jungsik
1606,253 Church St,kori-new-york,Kori
1607,67 Murray St,gunbae-new-york,GunBae
1608,253 Church St,koritori-manhattan,Koritori
1609,87 Lafayette Street,tap-ny-taiwanese-night-market-new-york,TAP-NY Taiwanese Night Market
1610,88 Reade St,nish-nush-new-york,Nish Nush
1611,no_address,marrakech-chefs-new-york,Marrakech Chefs
1612,281 W Broadway,pepolino-restaurant-new-york,Pepolino Restaurant
1613,377 Greenwich St,locanda-verde-new-york,Locanda Verde
1614,49 Beach St,il-mattone-new-york-3,Il Mattone
1615,275 Church St,da-mikele-new-york,Da Mikele
